"dataID" "beetles" "precipitation" "altitude" "temperature" "minTemp" "region" "plot" "year" "technician" "spatialCoordinate"
"491" 491 0 0.285992244258523 0.489795918367347 8.41800549821643 -8.0628332112542 5 25 11 3 14.6938775510204
"492" 492 0 0.608371138805524 0.489795918367347 7.91211002818024 -11.2459479893783 5 25 12 4 14.6938775510204
"493" 493 0 0.541000366443768 0.489795918367347 8.26760453344038 -9.00775406995106 5 25 13 5 14.6938775510204
"494" 494 0 0.996450111968443 0.489795918367347 8.50132917063026 -10.9948699965062 5 25 14 3 14.6938775510204
"495" 495 0 0.610844784183428 0.489795918367347 11.2829941737903 -8.14717602348036 5 25 15 3 14.6938775510204
"496" 496 0 0.210391758941114 0.489795918367347 9.4697556410422 -13.5078156804063 5 25 16 2 14.6938775510204
"497" 497 0 0.317596230190247 0.489795918367347 10.7487935098791 -8.74455439245426 5 25 17 1 14.6938775510204
"498" 498 0 0.905860385391861 0.489795918367347 9.05967342513328 -14.1662159121155 5 25 18 4 14.6938775510204
"499" 499 1 0.323474707780406 0.489795918367347 9.88533988767018 -5.97370888058646 5 25 19 1 14.6938775510204
"500" 500 1 0.560906112194061 0.489795918367347 10.7204616408301 -8.21363824427562 5 25 20 5 14.6938775510204
"501" 501 0 0.692005546530709 0.510204081632653 9.56363037568802 -12.9781023159555 6 26 1 5 15.3061224489796
"502" 502 0 0.559956917539239 0.510204081632653 8.97826038128981 -10.810451792659 6 26 2 1 15.3061224489796
"503" 503 0 0.342691207071766 0.510204081632653 8.25488960687356 -7.00152567026512 6 26 3 4 15.3061224489796
"504" 504 0 0.234497500117868 0.510204081632653 9.78586372374842 -10.1523423178524 6 26 4 3 15.3061224489796
"505" 505 0 0.429602757096291 0.510204081632653 9.41642911723169 -10.9536824276083 6 26 5 4 15.3061224489796
"506" 506 0 0.736700661480427 0.510204081632653 9.17854307629453 -14.5935936236075 6 26 6 4 15.3061224489796
"507" 507 0 0.374656802276149 0.510204081632653 6.85598191866005 -6.03429784280349 6 26 7 3 15.3061224489796
"508" 508 0 0.488679166184738 0.510204081632653 10.1521956963959 -8.41934146015742 6 26 8 4 15.3061224489796
"509" 509 0 0.800511700799689 0.510204081632653 8.60272148987563 -11.7446812475762 6 26 9 1 15.3061224489796
"510" 510 0 0.683042956748977 0.510204081632653 11.247533765764 -7.65184191661262 6 26 10 4 15.3061224489796
"511" 511 0 0.685685220407322 0.510204081632653 8.95926964204112 -13.0000403672167 6 26 11 1 15.3061224489796
"512" 512 0 0.0946481118444353 0.510204081632653 7.04822939951258 -16.7810986633948 6 26 12 4 15.3061224489796
"513" 513 0 0.380689600715414 0.510204081632653 7.56768687526049 -13.6999557603729 6 26 13 3 15.3061224489796
"514" 514 0 0.406972598517314 0.510204081632653 8.33462160188058 -8.76522857037786 6 26 14 3 15.3061224489796
"515" 515 0 0.387785257538781 0.510204081632653 7.13160654334636 -12.7251892868133 6 26 15 1 15.3061224489796
"516" 516 0 0.591927003115416 0.510204081632653 9.13847508388857 -12.691332834481 6 26 16 1 15.3061224489796
"517" 517 0 0.836564694298431 0.510204081632653 7.27765107821027 -15.2215214802491 6 26 17 2 15.3061224489796
"518" 518 0 0.520514443516731 0.510204081632653 7.98186182943458 -14.9167284850825 6 26 18 3 15.3061224489796
"519" 519 0 0.431986286304891 0.510204081632653 9.01279971320467 -9.35834221780145 6 26 19 3 15.3061224489796
"520" 520 0 0.884729420300573 0.510204081632653 7.92384150196152 -11.7691733203388 6 26 20 1 15.3061224489796
"521" 521 0 0.910366142168641 0.530612244897959 7.73922956428415 -11.7617325285757 6 27 1 5 15.9183673469388
"522" 522 0 0.0535400798544288 0.530612244897959 6.77313209181576 -9.0066676433184 6 27 2 3 15.9183673469388
"523" 523 1 0.460823838133365 0.530612244897959 9.52460993519908 -11.8848230789919 6 27 3 5 15.9183673469388
"524" 524 0 0.717328021768481 0.530612244897959 8.15349882092251 -13.3743059795769 6 27 4 2 15.9183673469388
"525" 525 0 0.373728065285832 0.530612244897959 8.21504202551133 -7.37363818465341 6 27 5 5 15.9183673469388
"526" 526 4 0.0299089315813035 0.530612244897959 9.8401737527076 -7.02045696263546 6 27 6 4 15.9183673469388
"527" 527 0 0.0277631813660264 0.530612244897959 9.25730713802314 -12.2200794515254 6 27 7 2 15.9183673469388
"528" 528 0 0.698954388732091 0.530612244897959 9.67811438647023 -11.8700821692687 6 27 8 3 15.9183673469388
"529" 529 7 0.258802577154711 0.530612244897959 11.5345048876099 -6.59157812484777 6 27 9 5 15.9183673469388
"530" 530 0 0.890680889366195 0.530612244897959 8.40807929095736 -10.9510712978922 6 27 10 4 15.9183673469388
"531" 531 7 0.0808410067111254 0.530612244897959 10.4820913932837 -7.50866631037489 6 27 11 5 15.9183673469388
"532" 532 0 0.955638574203476 0.530612244897959 10.067260262984 -8.27647234304021 6 27 12 1 15.9183673469388
"533" 533 0 0.973269251175225 0.530612244897959 8.62051656559034 -10.0213377875767 6 27 13 2 15.9183673469388
"534" 534 0 0.140157617861405 0.530612244897959 9.63895572531892 -13.0372340185653 6 27 14 5 15.9183673469388
"535" 535 0 0.67780596180819 0.530612244897959 6.90259932280442 -8.80954578232345 6 27 15 3 15.9183673469388
"536" 536 0 0.791197353042662 0.530612244897959 6.11710791751666 -11.3216703869017 6 27 16 4 15.9183673469388
"537" 537 0 0.701055532088503 0.530612244897959 8.04933119910693 -9.72507629674555 6 27 17 4 15.9183673469388
"538" 538 0 0.271951851900667 0.530612244897959 10.7464388182472 -8.73907723042402 6 27 18 3 15.9183673469388
"539" 539 0 0.485365581233054 0.530612244897959 7.31827977691701 -11.4147411714996 6 27 19 5 15.9183673469388
"540" 540 0 0.8771352393087 0.530612244897959 9.5337677609261 -14.251162746678 6 27 20 5 15.9183673469388
"541" 541 0 0.0032624346204102 0.551020408163265 11.0492966999442 -12.9139621504951 6 28 1 4 16.530612244898
"542" 542 0 0.958122231764719 0.551020408163265 6.85237825709889 -12.0519437434071 6 28 2 2 16.530612244898
"543" 543 0 0.481206594733521 0.551020408163265 8.24459141308005 -11.9980746579895 6 28 3 2 16.530612244898
"544" 544 0 0.960152580635622 0.551020408163265 7.42372356752428 -13.1261578352047 6 28 4 3 16.530612244898
"545" 545 0 0.501889573875815 0.551020408163265 7.60084243469434 -15.5005336606181 6 28 5 4 16.530612244898
"546" 546 0 0.0223517999984324 0.551020408163265 11.6341150330988 -6.21091767236983 6 28 6 3 16.530612244898
"547" 547 0 0.110230400692672 0.551020408163265 9.80368859229172 -18.6643927789992 6 28 7 5 16.530612244898
"548" 548 0 0.747566106030717 0.551020408163265 6.08998108144412 -17.6652402298265 6 28 8 4 16.530612244898
"549" 549 0 0.599064032314345 0.551020408163265 7.51517385082814 -8.93205530206748 6 28 9 1 16.530612244898
"550" 550 0 0.780429683858529 0.551020408163265 9.98553927779692 -3.24885269602278 6 28 10 3 16.530612244898
"551" 551 0 0.945775091648102 0.551020408163265 9.14102235973376 -13.6503160823342 6 28 11 1 16.530612244898
"552" 552 0 0.357896259054542 0.551020408163265 7.26383440593752 -17.8103152682044 6 28 12 2 16.530612244898
"553" 553 0 0.485832601087168 0.551020408163265 6.35328315362828 -16.8916466847183 6 28 13 4 16.530612244898
"554" 554 0 0.526430611498654 0.551020408163265 10.446746045505 -6.4507679374933 6 28 14 3 16.530612244898
"555" 555 0 0.848358375718817 0.551020408163265 8.74918108015815 -13.401301382992 6 28 15 5 16.530612244898
"556" 556 0 0.50116125238128 0.551020408163265 7.17002241780544 -12.5345630401985 6 28 16 5 16.530612244898
"557" 557 0 0.34456245158799 0.551020408163265 8.68796514208923 -10.2814252162169 6 28 17 3 16.530612244898
"558" 558 0 0.582899136235937 0.551020408163265 7.90029922920773 -7.77334837571197 6 28 18 1 16.530612244898
"559" 559 0 0.526805959176272 0.551020408163265 6.49489095761935 -13.2197158455328 6 28 19 3 16.530612244898
"560" 560 0 0.906998993363231 0.551020408163265 10.4500252290306 -8.8824009497055 6 28 20 2 16.530612244898
"561" 561 0 0.979115174850449 0.571428571428571 8.06936387258715 -13.430545278634 6 29 1 2 17.1428571428571
"562" 562 0 0.0146695876028389 0.571428571428571 7.62594816002196 -10.6095649272961 6 29 2 5 17.1428571428571
"563" 563 0 0.741998453158885 0.571428571428571 6.45519265958241 -11.8011618217574 6 29 3 4 17.1428571428571
"564" 564 0 0.477458581095561 0.571428571428571 9.78082280170305 -8.33114782613326 6 29 4 1 17.1428571428571
"565" 565 0 0.899613355752081 0.571428571428571 8.40347476659476 -9.1616683440201 6 29 5 1 17.1428571428571
"566" 566 0 0.312122782459483 0.571428571428571 8.65726681642367 -6.95190297790593 6 29 6 1 17.1428571428571
"567" 567 0 0.264936682302505 0.571428571428571 9.48558499600871 -16.5161439677794 6 29 7 2 17.1428571428571
"568" 568 0 0.551879526581615 0.571428571428571 7.37006278808362 -8.79523655252684 6 29 8 2 17.1428571428571
"569" 569 0 0.911545254057273 0.571428571428571 9.19882111653819 -12.9022998827978 6 29 9 1 17.1428571428571
"570" 570 0 0.107425665250048 0.571428571428571 9.17591880967042 -14.4434481333671 6 29 10 2 17.1428571428571
"571" 571 0 0.952795977238566 0.571428571428571 7.12964407989888 -12.7965491339512 6 29 11 5 17.1428571428571
"572" 572 0 0.580892459722236 0.571428571428571 7.69747909863612 -9.72572074751253 6 29 12 3 17.1428571428571
"573" 573 1 0.879547860473394 0.571428571428571 10.2037013685996 -14.5731746156174 6 29 13 5 17.1428571428571
"574" 574 0 0.806797543773428 0.571428571428571 10.0984728306731 -12.4028022651197 6 29 14 2 17.1428571428571
"575" 575 0 0.502465021330863 0.571428571428571 10.2176778154182 -10.626239757676 6 29 15 5 17.1428571428571
"576" 576 0 0.836025522556156 0.571428571428571 8.77170085773936 -11.5968454137158 6 29 16 2 17.1428571428571
"577" 577 0 0.90414075856097 0.571428571428571 7.97470875742978 -14.0083331955035 6 29 17 5 17.1428571428571
"578" 578 4 0.00251229922287166 0.571428571428571 9.33947329858451 -4.99691728741058 6 29 18 4 17.1428571428571
"579" 579 0 0.46295701013878 0.571428571428571 9.37479142199403 -11.5662409661864 6 29 19 4 17.1428571428571
"580" 580 1 0.193829249124974 0.571428571428571 10.6994773974376 -5.87193027247113 6 29 20 3 17.1428571428571
"581" 581 0 0.129501696443185 0.591836734693878 11.0088856922254 -10.8912558036881 6 30 1 2 17.7551020408163
"582" 582 0 0.13262180169113 0.591836734693878 6.34966187260817 -14.1265267081529 6 30 2 2 17.7551020408163
"583" 583 0 0.721514450153336 0.591836734693878 8.94785809621918 -8.26628487307528 6 30 3 5 17.7551020408163
"584" 584 0 0.588409968884662 0.591836734693878 7.79572222533408 -10.9313265150217 6 30 4 2 17.7551020408163
"585" 585 0 0.535524161532521 0.591836734693878 6.56215507409307 -10.1117300576488 6 30 5 5 17.7551020408163
"586" 586 0 0.757040205411613 0.591836734693878 8.92530325113568 -15.0893904936946 6 30 6 2 17.7551020408163
"587" 587 0 0.407894520321861 0.591836734693878 8.15231168980482 -13.7901660163524 6 30 7 5 17.7551020408163
"588" 588 0 0.0872483055572957 0.591836734693878 7.10230915586236 -12.0099708189479 6 30 8 5 17.7551020408163
"589" 589 0 0.931594996247441 0.591836734693878 7.49596871028426 -12.7435141112886 6 30 9 1 17.7551020408163
"590" 590 0 0.723182078916579 0.591836734693878 7.05299993662867 -12.7959407306284 6 30 10 4 17.7551020408163
"591" 591 1 0.36163449799642 0.591836734693878 7.82846490328903 -11.7843287802043 6 30 11 5 17.7551020408163
"592" 592 1 0.438785783713683 0.591836734693878 9.48181408539186 -11.1825363265938 6 30 12 4 17.7551020408163
"593" 593 0 0.662263454403728 0.591836734693878 8.32145074301171 -15.5814531041395 6 30 13 4 17.7551020408163
"594" 594 0 0.0320293658878654 0.591836734693878 6.85336804960626 -15.7325229817555 6 30 14 5 17.7551020408163
"595" 595 0 0.0179775136057287 0.591836734693878 8.35826499422784 -16.7147398364804 6 30 15 5 17.7551020408163
"596" 596 0 0.739119583275169 0.591836734693878 10.637524691762 -8.2648091049444 6 30 16 3 17.7551020408163
"597" 597 1 0.0852685272693634 0.591836734693878 10.7544743557252 -5.3534763836171 6 30 17 3 17.7551020408163
"598" 598 0 0.230134550016373 0.591836734693878 9.33381429140228 -12.6233326000162 6 30 18 1 17.7551020408163
"599" 599 0 0.246841470710933 0.591836734693878 11.1646073790058 -8.33834376526711 6 30 19 1 17.7551020408163
"600" 600 8 0.0269799227826297 0.591836734693878 10.7397805511742 -8.87623010963264 6 30 20 5 17.7551020408163
"601" 601 0 0.375197018729523 0.612244897959184 7.27463399798951 -11.7091365149803 7 31 1 1 18.3673469387755
"602" 602 0 0.0885955051053315 0.612244897959184 7.84573999110951 -12.9550097693323 7 31 2 1 18.3673469387755
"603" 603 0 0.376194724114612 0.612244897959184 6.00769909674644 -13.5478954415509 7 31 3 1 18.3673469387755
"604" 604 1 0.224808314582333 0.612244897959184 10.8798697643761 -5.35035608135311 7 31 4 2 18.3673469387755
"605" 605 0 0.811738879187033 0.612244897959184 8.6706104857695 -13.2682354735366 7 31 5 5 18.3673469387755
"606" 606 0 0.141560264164582 0.612244897959184 10.9286609470692 -8.52992178380457 7 31 6 2 18.3673469387755
"607" 607 6 0.0296864905394614 0.612244897959184 8.37382001237355 -10.9305012824628 7 31 7 5 18.3673469387755
"608" 608 0 0.22482915665023 0.612244897959184 9.10312130971223 -13.0268375085374 7 31 8 3 18.3673469387755
"609" 609 4 0.767970440210775 0.612244897959184 7.99565263714983 -8.30920882958445 7 31 9 5 18.3673469387755
"610" 610 1 0.637724030762911 0.612244897959184 6.37884410697378 -12.3150197497466 7 31 10 4 18.3673469387755
"611" 611 0 0.785395128419623 0.612244897959184 6.75707675882957 -18.8841076362498 7 31 11 2 18.3673469387755
"612" 612 3 0.333611426642165 0.612244897959184 6.69879475602291 -10.0504630485977 7 31 12 5 18.3673469387755
"613" 613 5 0.577246049884707 0.612244897959184 9.91719919972464 -11.5800187616765 7 31 13 5 18.3673469387755
"614" 614 0 0.25465995632112 0.612244897959184 6.09822329313836 -8.34950614333317 7 31 14 2 18.3673469387755
"615" 615 0 0.821521250065416 0.612244897959184 10.4636110353132 -4.57453039251413 7 31 15 1 18.3673469387755
"616" 616 0 0.269646017346531 0.612244897959184 6.27500123827129 -16.897853645118 7 31 16 5 18.3673469387755
"617" 617 0 0.892781365429983 0.612244897959184 10.0839705077779 -9.98149333758318 7 31 17 2 18.3673469387755
"618" 618 3 0.665116116870195 0.612244897959184 10.5770377306581 -7.37419158471383 7 31 18 1 18.3673469387755
"619" 619 0 0.247881710296497 0.612244897959184 7.67956027941189 -15.7173212559011 7 31 19 4 18.3673469387755
"620" 620 0 0.983544796239585 0.612244897959184 5.61968992411501 -13.4225980175213 7 31 20 1 18.3673469387755
"621" 621 0 0.696838941192254 0.63265306122449 6.89614909374136 -20.283168249305 7 32 1 2 18.9795918367347
"622" 622 0 0.666931571671739 0.63265306122449 6.84937721699457 -12.5846608668046 7 32 2 4 18.9795918367347
"623" 623 0 0.319816820323467 0.63265306122449 6.69273172387834 -11.3062572203076 7 32 3 5 18.9795918367347
"624" 624 0 0.344378424109891 0.63265306122449 9.02132334303092 -12.5807332388645 7 32 4 4 18.9795918367347
"625" 625 0 0.307813602732494 0.63265306122449 8.71545806456338 -18.0055330480135 7 32 5 3 18.9795918367347
"626" 626 0 0.0247442864347249 0.63265306122449 8.193424110757 -12.4684765263969 7 32 6 1 18.9795918367347
"627" 627 0 0.0241913336794823 0.63265306122449 6.40478458883222 -13.6625442353899 7 32 7 5 18.9795918367347
"628" 628 0 0.810476660961285 0.63265306122449 9.26686241895873 -15.3603919970915 7 32 8 5 18.9795918367347
"629" 629 0 0.28452679165639 0.63265306122449 8.11290193208474 -13.9394845043188 7 32 9 2 18.9795918367347
"630" 630 0 0.225965541321784 0.63265306122449 5.98192586772125 -11.9515252880918 7 32 10 1 18.9795918367347
"631" 631 0 0.682724307989702 0.63265306122449 6.95282734789867 -10.5013642445409 7 32 11 4 18.9795918367347
"632" 632 0 0.379990269662812 0.63265306122449 7.36508398502115 -15.257388687481 7 32 12 1 18.9795918367347
"633" 633 0 0.888239298714325 0.63265306122449 5.46391978975366 -15.7510773891867 7 32 13 4 18.9795918367347
"634" 634 0 0.646937342360616 0.63265306122449 7.3844865874758 -10.4078226622445 7 32 14 5 18.9795918367347
"635" 635 0 0.546843179035932 0.63265306122449 7.46963943446967 -13.0535570735411 7 32 15 4 18.9795918367347
"636" 636 0 0.665139395045117 0.63265306122449 9.1281118709499 -10.2046322439859 7 32 16 3 18.9795918367347
"637" 637 0 0.535207395674661 0.63265306122449 8.76652831746246 -9.97508603030748 7 32 17 1 18.9795918367347
"638" 638 4 0.174810403259471 0.63265306122449 10.2012684135603 -9.92653868937924 7 32 18 4 18.9795918367347
"639" 639 0 0.42049899767153 0.63265306122449 6.24959106346573 -7.34339642919565 7 32 19 3 18.9795918367347
"640" 640 3 0.491999028483406 0.63265306122449 8.13071927334163 -8.27634786520365 7 32 20 4 18.9795918367347
"641" 641 0 0.309036390157416 0.653061224489796 6.13522685300179 -12.676919268812 7 33 1 4 19.5918367346939
"642" 642 0 0.90970695274882 0.653061224489796 9.38472792394079 -10.1912897429713 7 33 2 1 19.5918367346939
"643" 643 1 0.86207019421272 0.653061224489796 9.59162226183891 -8.33365004781641 7 33 3 2 19.5918367346939
"644" 644 0 0.277391119394451 0.653061224489796 8.45922437850006 -13.0129000748218 7 33 4 2 19.5918367346939
"645" 645 0 0.821639399975538 0.653061224489796 9.69672427377283 -11.3799858035041 7 33 5 1 19.5918367346939
"646" 646 0 0.619392371736467 0.653061224489796 6.46889715366617 -14.2137555720733 7 33 6 5 19.5918367346939
"647" 647 0 0.642277654726058 0.653061224489796 8.25437097209126 -14.0457075250201 7 33 7 5 19.5918367346939
"648" 648 0 0.748260286170989 0.653061224489796 7.79602412790611 -12.2090486180014 7 33 8 1 19.5918367346939
"649" 649 0 0.616059648571536 0.653061224489796 5.66056800498247 -19.6995353650253 7 33 9 1 19.5918367346939
"650" 650 1 0.189887635875493 0.653061224489796 9.52298672874078 -14.2315005559848 7 33 10 4 19.5918367346939
"651" 651 1 0.701926153153181 0.653061224489796 8.39288408965423 -8.23672857158131 7 33 11 4 19.5918367346939
"652" 652 1 0.425166670465842 0.653061224489796 8.50779706639789 -10.7786149733308 7 33 12 1 19.5918367346939
"653" 653 0 0.833674964727834 0.653061224489796 8.06984707181893 -11.2511288354594 7 33 13 3 19.5918367346939
"654" 654 0 0.322581548476592 0.653061224489796 9.0060572151988 -8.76386223010618 7 33 14 2 19.5918367346939
"655" 655 0 0.971843513892964 0.653061224489796 5.43202827502593 -14.0083712711279 7 33 15 4 19.5918367346939
"656" 656 1 0.465890655526891 0.653061224489796 7.73564594382971 -8.0870935124069 7 33 16 1 19.5918367346939
"657" 657 0 0.933553838869557 0.653061224489796 7.27640779669948 -13.0674205947266 7 33 17 4 19.5918367346939
"658" 658 0 0.632008894579485 0.653061224489796 9.03180477516345 -8.9055288429613 7 33 18 3 19.5918367346939
"659" 659 21 0.377585645299405 0.653061224489796 10.6315189712177 -8.47251597480592 7 33 19 5 19.5918367346939
"660" 660 0 0.124003906734288 0.653061224489796 9.48143540117509 -13.6877273907359 7 33 20 1 19.5918367346939
"661" 661 0 0.828440029872581 0.673469387755102 8.30245151729513 -13.2884033693552 7 34 1 3 20.2040816326531
"662" 662 0 0.512191445333883 0.673469387755102 7.71456318008904 -10.347564230994 7 34 2 2 20.2040816326531
"663" 663 15 0.465068382676691 0.673469387755102 10.361234994933 -6.50457121281816 7 34 3 4 20.2040816326531
"664" 664 0 0.923601066693664 0.673469387755102 5.72233790238578 -19.2366014522657 7 34 4 4 20.2040816326531
"665" 665 0 0.423195094568655 0.673469387755102 6.97325405604396 -8.83093907659898 7 34 5 4 20.2040816326531
"666" 666 0 0.0227260699030012 0.673469387755102 8.82201920296256 -13.6410221731982 7 34 6 4 20.2040816326531
"667" 667 3 0.767072789603844 0.673469387755102 8.68376977704655 -7.05594623478962 7 34 7 4 20.2040816326531
"668" 668 0 0.0299093802459538 0.673469387755102 6.68788418485973 -17.6219181522611 7 34 8 3 20.2040816326531
"669" 669 1 0.84812029171735 0.673469387755102 9.29449343411442 -9.02629073605122 7 34 9 1 20.2040816326531
"670" 670 0 0.0999049730598927 0.673469387755102 7.81098160692681 -14.8859486939926 7 34 10 3 20.2040816326531
"671" 671 0 0.379349248949438 0.673469387755102 7.32216906277653 -8.62179244274143 7 34 11 2 20.2040816326531
"672" 672 0 0.399011773522943 0.673469387755102 5.57061764886793 -9.3150882353746 7 34 12 1 20.2040816326531
"673" 673 0 0.778084964258596 0.673469387755102 9.55187853388678 -11.2493141714758 7 34 13 3 20.2040816326531
"674" 674 0 0.0260453852824867 0.673469387755102 7.14536331137832 -19.1267205135158 7 34 14 3 20.2040816326531
"675" 675 0 0.491443049861118 0.673469387755102 6.50643787612397 -14.3154247608949 7 34 15 4 20.2040816326531
"676" 676 2 0.844304072204977 0.673469387755102 6.3735928864703 -7.73090577581996 7 34 16 5 20.2040816326531
"677" 677 0 0.93221958889626 0.673469387755102 8.33842916796174 -13.4450675117779 7 34 17 5 20.2040816326531
"678" 678 0 0.865003325045109 0.673469387755102 9.58314464111071 -11.8660155717562 7 34 18 2 20.2040816326531
"679" 679 0 0.672807227820158 0.673469387755102 8.63270248132948 -9.60782220305699 7 34 19 1 20.2040816326531
"680" 680 2 0.199318240163848 0.673469387755102 7.32906385450814 -7.3423057101738 7 34 20 4 20.2040816326531
"681" 681 0 0.569451083196327 0.693877551020408 10.1505829502439 -12.0439468017848 7 35 1 3 20.8163265306122
"682" 682 0 0.166142715374008 0.693877551020408 9.82351675085552 -15.9308554818698 7 35 2 2 20.8163265306122
"683" 683 1 0.650711183436215 0.693877551020408 9.37253011009485 -10.677114001217 7 35 3 1 20.8163265306122
"684" 684 0 0.342537103919312 0.693877551020408 10.4671538508573 -8.62253129070352 7 35 4 1 20.8163265306122
"685" 685 0 0.0987173921894282 0.693877551020408 9.95720186844297 -7.63341959059147 7 35 5 1 20.8163265306122
"686" 686 0 0.212342706508934 0.693877551020408 9.35939790230073 -11.1141199467706 7 35 6 3 20.8163265306122
"687" 687 0 0.591539460001513 0.693877551020408 5.37816304495387 -14.6417951045911 7 35 7 1 20.8163265306122
"688" 688 0 0.517416086047888 0.693877551020408 5.55105269249358 -20.3591372235268 7 35 8 3 20.8163265306122
"689" 689 1 0.76428270782344 0.693877551020408 8.5084702541662 -10.5711509547997 7 35 9 1 20.8163265306122
"690" 690 0 0.670558298239484 0.693877551020408 6.46760947644539 -12.5173910318227 7 35 10 5 20.8163265306122
"691" 691 0 0.400740101002157 0.693877551020408 7.04528694568031 -11.7853880221336 7 35 11 1 20.8163265306122
"692" 692 0 0.0634151056874543 0.693877551020408 6.74749045996756 -15.2591656200819 7 35 12 5 20.8163265306122
"693" 693 0 0.374864817364141 0.693877551020408 7.64156516283579 -13.253505419065 7 35 13 3 20.8163265306122
"694" 694 0 0.0612048110924661 0.693877551020408 10.5579461969046 -8.56759800140919 7 35 14 3 20.8163265306122
"695" 695 0 0.837305380962789 0.693877551020408 7.52822206882589 -8.54684051506088 7 35 15 4 20.8163265306122
"696" 696 0 0.286377400159836 0.693877551020408 7.8920644946938 -12.0283167800605 7 35 16 4 20.8163265306122
"697" 697 0 0.796232969034463 0.693877551020408 5.08954034387894 -14.407327092587 7 35 17 4 20.8163265306122
"698" 698 0 0.622207805979997 0.693877551020408 5.96527799792417 -14.1932276213697 7 35 18 5 20.8163265306122
"699" 699 0 0.649063696386293 0.693877551020408 7.05800926350817 -10.7912512199649 7 35 19 2 20.8163265306122
"700" 700 1 0.523993709124625 0.693877551020408 8.52548832693897 -12.5436195857727 7 35 20 5 20.8163265306122
"701" 701 0 0.927256647497416 0.714285714285714 5.43892209344943 -10.8817393029298 8 36 1 3 21.4285714285714
"702" 702 10 0.899210886331275 0.714285714285714 9.62134531672512 -9.43783401946981 8 36 2 4 21.4285714285714
"703" 703 2 0.747441599844024 0.714285714285714 6.98047781732333 -10.708700219123 8 36 3 1 21.4285714285714
"704" 704 115 0.555146004306152 0.714285714285714 10.0063229526526 -8.95979041382004 8 36 4 5 21.4285714285714
"705" 705 122 0.355688544921577 0.714285714285714 9.30269063097824 -7.69244371062954 8 36 5 5 21.4285714285714
"706" 706 0 0.0550858576316386 0.714285714285714 6.20525306809161 -16.3920622643466 8 36 6 4 21.4285714285714
"707" 707 0 0.939219089457765 0.714285714285714 5.92913888857168 -15.2255876682211 8 36 7 1 21.4285714285714
"708" 708 10 0.412877156864852 0.714285714285714 10.0110409506264 -13.5430056451044 8 36 8 1 21.4285714285714
"709" 709 1 0.990077461348847 0.714285714285714 8.34695028743175 -5.44187452512419 8 36 9 2 21.4285714285714
"710" 710 9 0.00730294338427484 0.714285714285714 8.76279788437699 -12.162395461008 8 36 10 2 21.4285714285714
"711" 711 36 0.919157153461128 0.714285714285714 6.48632480503459 -8.74145058996037 8 36 11 5 21.4285714285714
"712" 712 0 0.159392423694953 0.714285714285714 7.57284637560536 -16.1480037152057 8 36 12 4 21.4285714285714
"713" 713 38 0.173289450583979 0.714285714285714 10.4622200189291 -13.7175389628519 8 36 13 4 21.4285714285714
"714" 714 2 0.298337346641347 0.714285714285714 10.3745017191063 -13.0782484757184 8 36 14 2 21.4285714285714
"715" 715 0 0.797662465833127 0.714285714285714 6.52423765483712 -14.1475342552137 8 36 15 5 21.4285714285714
"716" 716 0 0.210490902420133 0.714285714285714 8.73790511066493 -14.9990365598726 8 36 16 2 21.4285714285714
"717" 717 0 0.768795716576278 0.714285714285714 5.38613879188363 -17.7657694429231 8 36 17 1 21.4285714285714
"718" 718 64 0.535576817579567 0.714285714285714 9.85853821431686 -8.35978570255925 8 36 18 1 21.4285714285714
"719" 719 4 0.549032831098884 0.714285714285714 8.942815871876 -16.4356834280127 8 36 19 4 21.4285714285714
"720" 720 0 0.270124863600358 0.714285714285714 6.35516845105615 -10.228778367242 8 36 20 3 21.4285714285714
"721" 721 0 0.940070242388174 0.73469387755102 8.70952367970758 -10.7459907709593 8 37 1 2 22.0408163265306
"722" 722 0 0.889075144426897 0.73469387755102 5.4452005031243 -14.8602690140087 8 37 2 3 22.0408163265306
"723" 723 13 0.922669326188043 0.73469387755102 6.40760217771903 -11.1169229878345 8 37 3 5 22.0408163265306
"724" 724 0 0.301886679138988 0.73469387755102 5.67987124344372 -15.665488120819 8 37 4 2 22.0408163265306
"725" 725 1 0.359888376668096 0.73469387755102 9.2462764964629 -10.1368641139704 8 37 5 1 22.0408163265306
"726" 726 0 0.785737382713705 0.73469387755102 6.16642800697164 -13.6795234589127 8 37 6 3 22.0408163265306
"727" 727 663 0.309332512319088 0.73469387755102 9.95894982621112 -5.12385870178097 8 37 7 4 22.0408163265306
"728" 728 11 0.99926994368434 0.73469387755102 9.13209592040666 -7.04859142015415 8 37 8 2 22.0408163265306
"729" 729 0 0.0297157294116914 0.73469387755102 6.39064548632168 -11.3698121473626 8 37 9 3 22.0408163265306
"730" 730 518 0.305425927741453 0.73469387755102 9.49888085692228 -10.6670431620528 8 37 10 5 22.0408163265306
"731" 731 1149 0.127221015514806 0.73469387755102 10.2043815700062 -6.35731242729291 8 37 11 4 22.0408163265306
"732" 732 0 0.604662598110735 0.73469387755102 6.3103882749755 -16.9747060649393 8 37 12 4 22.0408163265306
"733" 733 0 0.323932910105214 0.73469387755102 6.85036095210389 -13.1884199597945 8 37 13 2 22.0408163265306
"734" 734 0 0.942004261771217 0.73469387755102 7.22701893376225 -11.2409598323206 8 37 14 2 22.0408163265306
